17.7262	10.5029
17.7262	10.5029
17.7262	10.5444
17.7262	10.5444
17.7262	10.5859
17.7262	10.5859
17.7262	10.6274
17.6847	10.6274
17.6847	10.6689
17.6847	10.6689
17.6847	10.7104
17.6847	10.7104
17.6847	10.7519
17.6847	10.7519
17.6847	10.7519
17.6847	10.7935
17.6847	10.7935
17.6847	10.8350
17.6847	10.8350
17.6847	10.8765
17.6847	10.8765
17.6847	10.9180
17.6847	10.9180
17.6431	10.9595
17.6431	10.9595
17.6431	11.0010
17.6431	11.0010
17.6431	11.0010
17.6431	11.0425
17.6431	11.0425
17.6431	11.0840
17.6431	11.0840
17.6431	11.1256
17.6431	11.1256
17.6431	11.1671
17.6431	11.1671
17.6016	11.2086
17.6016	11.2086
17.6016	11.2086
17.6016	11.2501
17.6016	11.2501
17.6016	11.2916
17.6016	11.2916
17.6016	11.3331
17.6016	11.3331
17.6016	11.3746
17.6016	11.3746
17.5601	11.3746
17.5601	11.4162
17.5601	11.4162
17.5601	11.4577
17.5601	11.4577
17.5601	11.4992
17.5601	11.4992
17.5601	11.5407
17.5601	11.5407
17.5186	11.5822
17.5186	11.5822
17.5186	11.5822
17.5186	11.6237
17.5186	11.6237
17.5186	11.6652
17.5186	11.6652
17.5186	11.7067
17.5186	11.7067
17.4771	11.7483
17.4771	11.7483
17.4771	11.7483
17.4771	11.7898
17.4771	11.7898
17.4771	11.8313
17.4771	11.8313
17.4356	11.8728
17.4356	11.8728
17.4356	11.8728
17.4356	11.9143
17.4356	11.9143
17.4356	11.9558
17.4356	11.9558
17.4356	11.9973
17.3941	11.9973
17.3941	12.0389
17.3941	12.0389
17.3941	12.0389
17.3941	12.0804
17.3941	12.0804
17.3941	12.1219
17.3526	12.1219
17.3526	12.1634
17.3526	12.1634
17.3526	12.1634
17.3526	12.2049
17.3526	12.2049
17.3110	12.2464
17.3110	12.2464
17.3110	12.2879
17.3110	12.2879
17.3110	12.2879
17.3110	12.3294
17.2695	12.3294
17.2695	12.3710
17.2695	12.3710
17.2695	12.4125
17.2695	12.4125
17.2695	12.4125
17.2280	12.4540
17.2280	12.4540
17.2280	12.4955
17.2280	12.4955
17.2280	12.4955
17.2280	12.5370
17.1865	12.5370
17.1865	12.5785
17.1865	12.5785
17.1865	12.6200
17.1865	12.6200
17.1450	12.6200
17.1450	12.6616
17.1450	12.6616
17.1450	12.7031
17.1450	12.7031
17.1450	12.7031
17.1035	12.7446
17.1035	12.7446
17.1035	12.7861
17.1035	12.7861
17.1035	12.8276
17.0620	12.8276
17.0620	12.8276
17.0620	12.8691
17.0620	12.8691
17.0620	12.9106
17.0204	12.9106
17.0204	12.9106
17.0204	12.9521
17.0204	12.9521
16.9789	12.9937
16.9789	12.9937
16.9789	12.9937
16.9789	13.0352
16.9789	13.0352
16.9374	13.0767
16.9374	13.0767
16.9374	13.0767
16.9374	13.1182
16.9374	13.1182
16.8959	13.1597
16.8959	13.1597
16.8959	13.1597
16.8959	13.2012
16.8544	13.2012
16.8544	13.2427
16.8544	13.2427
16.8544	13.2427
16.8544	13.2843
16.8129	13.2843
16.8129	13.3258
16.8129	13.3258
16.8129	13.3258
16.7714	13.3673
16.7714	13.3673
16.7714	13.3673
16.7714	13.4088
16.7299	13.4088
16.7299	13.4503
16.7299	13.4503
16.7299	13.4503
16.6883	13.4918
16.6883	13.4918
16.6883	13.5333
16.6883	13.5333
16.6468	13.5333
16.6468	13.5748
16.6468	13.5748
16.6468	13.5748
16.6053	13.6164
16.6053	13.6164
16.6053	13.6579
16.6053	13.6579
16.5638	13.6579
16.5638	13.6994
16.5638	13.6994
16.5638	13.6994
16.5223	13.7409
16.5223	13.7409
16.5223	13.7824
16.5223	13.7824
16.4808	13.7824
16.4808	13.8239
16.4808	13.8239
16.4393	13.8239
16.4393	13.8654
16.4393	13.8654
16.4393	13.9070
16.3978	13.9070
16.3978	13.9070
16.3978	13.9485
16.3978	13.9485
16.3562	13.9485
16.3562	13.9900
16.3562	13.9900
16.3147	13.9900
16.3147	14.0315
16.3147	14.0315
16.3147	14.0315
16.2732	14.0730
16.2732	14.0730
16.2732	14.1145
16.2317	14.1145
16.2317	14.1145
16.2317	14.1560
16.2317	14.1560
16.1902	14.1560
16.1902	14.1975
16.1902	14.1975
16.1487	14.1975
16.1487	14.2391
16.1487	14.2391
16.1072	14.2391
16.1072	14.2806
16.1072	14.2806
16.1072	14.2806
16.0656	14.3221
16.0656	14.3221
16.0656	14.3221
16.0241	14.3636
16.0241	14.3636
16.0241	14.3636
15.9826	14.4051
15.9826	14.4051
15.9826	14.4051
15.9411	14.4466
15.9411	14.4466
15.9411	14.4466
15.9411	14.4881
15.8996	14.4881
15.8996	14.4881
15.8996	14.5297
15.8581	14.5297
15.8581	14.5297
15.8581	14.5712
15.8166	14.5712
15.8166	14.5712
15.8166	14.6127
15.7751	14.6127
15.7751	14.6127
15.7751	14.6542
15.7335	14.6542
15.7335	14.6542
15.7335	14.6957
15.6920	14.6957
15.6920	14.6957
15.6920	14.7372
15.6505	14.7372
15.6505	14.7372
15.6505	14.7372
15.6090	14.7787
15.6090	14.7787
15.6090	14.7787
15.5675	14.8202
15.5675	14.8202
15.5675	14.8202
15.5260	14.8618
15.5260	14.8618
15.5260	14.8618
15.4845	14.9033
15.4845	14.9033
15.4845	14.9033
15.4429	14.9033
15.4429	14.9448
15.4014	14.9448
15.4014	14.9448
15.4014	14.9863
15.3599	14.9863
15.3599	14.9863
15.3599	15.0278
15.3184	15.0278
15.3184	15.0278
15.3184	15.0278
15.2769	15.0693
15.2769	15.0693
15.2769	15.0693
15.2354	15.1108
15.2354	15.1108
15.1939	15.1108
15.1939	15.1108
15.1939	15.1524
15.1524	15.1524
15.1524	15.1524
15.1524	15.1939
15.1108	15.1939
15.1108	15.1939
15.1108	15.1939
15.0693	15.2354
15.0693	15.2354
15.0278	15.2354
15.0278	15.2354
15.0278	15.2769
14.9863	15.2769
14.9863	15.2769
14.9863	15.3184
14.9448	15.3184
14.9448	15.3184
14.9033	15.3184
14.9033	15.3599
14.9033	15.3599
14.8618	15.3599
14.8618	15.3599
14.8202	15.4014
14.8202	15.4014
14.8202	15.4014
14.7787	15.4014
14.7787	15.4429
14.7787	15.4429
14.7372	15.4429
14.7372	15.4429
14.6957	15.4845
14.6957	15.4845
14.6957	15.4845
14.6542	15.5260
14.6542	15.5260
14.6127	15.5260
14.6127	15.5260
14.6127	15.5260
14.5712	15.5675
14.5712	15.5675
14.5297	15.5675
14.5297	15.5675
14.5297	15.6090
14.4881	15.6090
14.4881	15.6090
14.4466	15.6090
14.4466	15.6505
14.4466	15.6505
14.4051	15.6505
14.4051	15.6505
14.3636	15.6920
14.3636	15.6920
14.3636	15.6920
14.3221	15.6920
14.3221	15.7335
14.2806	15.7335
14.2806	15.7335
14.2391	15.7335
14.2391	15.7335
14.2391	15.7751
14.1975	15.7751
14.1975	15.7751
14.1560	15.7751
14.1560	15.8166
14.1560	15.8166
14.1145	15.8166
14.1145	15.8166
14.0730	15.8166
14.0730	15.8581
14.0315	15.8581
14.0315	15.8581
14.0315	15.8581
13.9900	15.8581
13.9900	15.8996
13.9485	15.8996
13.9485	15.8996
13.9485	15.8996
13.9070	15.9411
13.9070	15.9411
13.8654	15.9411
13.8654	15.9411
13.8239	15.9411
13.8239	15.9826
13.7824	15.9826
13.7824	15.9826
13.7824	15.9826
13.7409	15.9826
13.7409	15.9826
13.6994	16.0241
13.6994	16.0241
13.6579	16.0241
13.6579	16.0241
13.6579	16.0241
13.6164	16.0656
13.6164	16.0656
13.5748	16.0656
13.5748	16.0656
13.5333	16.0656
13.5333	16.1072
13.5333	16.1072
13.4918	16.1072
13.4918	16.1072
13.4503	16.1072
13.4503	16.1072
13.4088	16.1487
13.4088	16.1487
13.3673	16.1487
13.3673	16.1487
13.3258	16.1487
13.3258	16.1487
13.3258	16.1902
13.2843	16.1902
13.2843	16.1902
